路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,31,東興大墩五街口,120.6529967,24.14240333,去程,Dongxing-Dadun 5th Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,32,萬壽棒球場(東興路),120.6530183,24.14550667,去程,Wanshou Baseball Stadium(Dongxing Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,33,東興大墩十二街口,120.6529767,24.14943167,去程,Dongxing-Dadun 12th Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,34,東興公益路口,120.6529983,24.1516,去程,Dongxing-Gongyi Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,35,東興國小,120.6531617,24.15463333,去程,Tung Hsing El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,36,東興停車場,120.6545183,24.156715,去程,Dongxing Parking Lot
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,37,永豐棧酒店,120.6556283,24.158625,去程,TEMPUS Hotel
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,38,頂何厝(臺灣大道),120.6569233,24.15845,去程,Dinghecuo (Taiwan Boulevard)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,39,忠明國小,120.658055,24.15783167,去程,Chungming Elementary School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,40,科學博物館(健行路),120.66317,24.15639833,去程,Science Museum(Jianxing Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,41,忠明高中,120.6642667,24.158125,去程,Chungming H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,42,植物園(健行路),120.6675183,24.15920333,去程,Botanical Garden(Jianxing Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,43,健行民權路口,120.670661,24.159245,去程,Jianxing Minquan Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,44,健行國小,120.6734233,24.15916833,去程,Jianxing El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,45,中清健行路口,120.6759167,24.15860667,去程,Zhongqing-Jianxing Rd.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,46,邱厝里,120.676525,24.15694833,去程,Qiucuo Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,47,文莊里,120.67723,24.15486833,去程,Wenzhuang Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,48,臺中二中,120.6773833,24.15247,去程,Taichung 2nd H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,49,光大里,120.678635,24.15179167,去程,Guangda Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,50,五常里,120.68016,24.15229333,去程,Wuchang Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,51,五權學士路口,120.6838783,24.1538,去程,Wuquan-Xueshi Rd. Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,52,一心市場,120.6856317,24.15369333,去程,Yixin Market
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,53,中友百貨,120.684835,24.151767,去程,Chungyo Department Store
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,54,國立臺中科技大學,120.6838733,24.14961167,去程,NTCUST
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,55,臺中公園(三民路),120.6822117,24.14552,去程,Taichung Park (Sanmin Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,56,光復國小(三民路),120.6812867,24.14414333,去程,Guang Fu El. School(Sanmin Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,57,第二市場(三民路),120.6800033,24.14267667,去程,2nd Market (Sanmin Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,58,第二信用,120.6790733,24.14137667,去程,Second Credit Cooperative
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,59,中山自由路口,120.6812233,24.13961333,去程,Zhongshan-Ziyou Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,60,彰化銀行(自由路),120.68177,24.139625,去程,Chang Hwa Bank(Ziyou Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,61,第一廣場,120.683578,24.1389675,去程,First Square
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,1,第一廣場,120.683578,24.138967,回程,First Square
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,2,彰化銀行(臺灣大道),120.6826043,24.13984162,回程,Chang Hwa Bank (Taiwan Boulevard)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,3,第二市場(臺灣大道),120.6801383,24.141985,回程,2nd Market (Taiwan Boulevard)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,4,光復國小(三民路),120.6813283,24.14407,回程,Guang Fu El. School(Sanmin Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,5,臺中公園(三民路),120.682265,24.14524667,回程,Taichung Park (Sanmin Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,6,國立臺中科技大學,120.68387,24.14920833,回程,NTCUST
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,7,中友百貨,120.68514,24.15241,回程,Chungyo Department Store
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,8,五權學士路口,120.68381,24.15380333,回程,Wuquan-Xueshi Rd. Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,9,五常里,120.6802467,24.15235833,回程,Wuchang Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,10,光大里,120.6786367,24.15176833,回程,Guangda Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,11,臺中二中,120.6773333,24.152475,回程,Taichung 2nd H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,12,文莊里,120.6774283,24.15466167,回程,Wenzhuang Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,13,邱厝里,120.676535,24.15662333,回程,Qiucuo Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,14,健行國小,120.67332,24.15926333,回程,Jianxing El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,15,健行民權路口,120.670661,24.159245,回程,Jianxing Minquan Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,16,植物園(健行路),120.6676883,24.15924833,回程,Botanical Garden(Jianxing Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,17,忠明高中,120.6641033,24.15799833,回程,Chungming H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,18,科學博物館(臺灣大道),120.66207,24.155876,回程,Science Museum
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,19,忠明國小,120.65868,24.15791,回程,Chungming Elementary School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,20,永豐棧酒店,120.6556567,24.158585,回程,TEMPUS Hotel
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,21,東興停車場,120.6544633,24.15668167,回程,Dongxing Parking Lot
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,22,東興國小,120.6531383,24.15472667,回程,Tung Hsing El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,23,東興公益路口,120.6531883,24.151665,回程,Dongxing-Gongyi Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,24,東興大墩十二街口,120.6528467,24.14954833,回程,Dongxing-Dadun 12th Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,25,萬壽棒球場(東興路),120.6530733,24.14526,回程,Wanshou Baseball Stadium(Dongxing Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,26,東興大墩五街口,120.6531583,24.14218167,回程,Dongxing-Dadun 5th Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,27,東興大墩二街口,120.652855,24.13886833,回程,Dongxing-Dadun 2nd Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,28,東興南屯路口,120.6531683,24.13626667,回程,Dongxing-Nantun Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,29,永春東大墩南路口,120.6506,24.13485833,回程,YongChun E.-Dadun S. Rd. Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,30,永春國小,120.6474733,24.13476333,回程,Yong-Chun El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,31,第四分局,120.643483,24.134782,回程,4th Precinct Taichung Police Bureau
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,32,萬和國中,120.6407933,24.13492833,回程,Wanhe J.H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,33,黎明永春東路口,120.63656,24.135335,回程,Liming-Yongchun E. Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,34,黎明文心南五路口,120.6356083,24.132885,回程,Liming-Wenxin S. 5th Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,35,下豐樂里,120.6347233,24.13062333,回程,Xia Fengle Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,36,鎮平里,120.63364,24.12868,回程,Zhenping Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,37,鎮平環中路口,120.63149,24.12513,回程,Zhenping-Huanzhong Rd. Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,38,鎮平國小,120.62899,24.12115333,回程,Zhangping El. School
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,39,中和(黎明路),120.6277847,24.11836815,回程,Zhonghe(Liming Rd.)
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,40,昌興新村,120.626735,24.11592167,回程,Changxing Community
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,41,中和新村,120.626353,24.1146773,回程,Zhonghe Community
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,42,烏日啤酒廠,120.6258702,24.11191088,回程,Wuri Brewery
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,43,啤酒廠美食街,120.625678,24.110463,回程,Wurih Brewery Food St.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,44,高鐵臺中站,120.615897,24.111169,回程,HSR Taichung Station
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,45,高鐵學田路口,120.6083679,24.1137085,回程,Gaotie-Xuetian Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,46,幸記公司,120.608017,24.118063,回程,Lucky Company
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,47,學田診所,120.607773,24.120632,回程,Xuetian Clinic
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,48,學田活動中心,120.607298,24.122215,回程,Xuetian Actirity Center
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,49,烏日學田里,120.606892,24.124545,回程,Wuri Xuetian Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,50,成功嶺3號門,120.607482,24.12644,回程,Chenggongling 3th Gate
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,51,同安南北巷口,120.609078,24.12914,回程,Tongan-Nanbei  Intersection
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,52,南屯同安厝,120.610493,24.13168,回程,Nantun Tong'ancuo
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,53,彩虹眷村,120.611327,24.134033,回程,Rainbow Village
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,54,春社派出所,120.611907,24.136117,回程,Cuenshe Police Station
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,55,嶺東高中,120.611405,24.13851167,回程,Ling Tung H.S.
70,嶺東科技大學 - 第一廣場 - 嶺東科技大學,56,嶺東科技大學(永春南路),120.60906,24.13851,回程,Ling Tung University(Yongchun S. Rd.)
70A,綠川東站  -  嶺東科技大學,1,綠川東站,120.6836267,24.13816667,去程,Luchuan E. Station
70A,綠川東站  -  嶺東科技大學,2,第一廣場,120.6834517,24.13906,去程,First Square
70A,綠川東站  -  嶺東科技大學,3,彰化銀行(臺灣大道),120.6826043,24.13984162,去程,Chang Hwa Bank (Taiwan Boulevard)
70A,綠川東站  -  嶺東科技大學,4,第二市場(臺灣大道),120.6801383,24.141985,去程,2nd Market (Taiwan Boulevard)
70A,綠川東站  -  嶺東科技大學,5,光復國小(三民路),120.6813283,24.14407,去程,Guang Fu El. School(Sanmin Rd.)
70A,綠川東站  -  嶺東科技大學,6,臺中公園(三民路),120.682265,24.14524667,去程,Taichung Park (Sanmin Rd.)
70A,綠川東站  -  嶺東科技大學,7,國立臺中科技大學,120.68387,24.14920833,去程,NTCUST
70A,綠川東站  -  嶺東科技大學,8,中友百貨,120.68514,24.15241,去程,Chungyo Department Store
70A,綠川東站  -  嶺東科技大學,9,五權學士路口,120.68381,24.15380333,去程,Wuquan-Xueshi Rd. Intersection
70A,綠川東站  -  嶺東科技大學,10,五常里,120.6802467,24.15235833,去程,Wuchang Village
70A,綠川東站  -  嶺東科技大學,11,光大里,120.6786367,24.15176833,去程,Guangda Village
70A,綠川東站  -  嶺東科技大學,12,臺中二中,120.6773333,24.152475,去程,Taichung 2nd H.S.
70A,綠川東站  -  嶺東科技大學,13,文莊里,120.6774283,24.15466167,去程,Wenzhuang Village
70A,綠川東站  -  嶺東科技大學,14,邱厝里,120.676535,24.15662333,去程,Qiucuo Village
70A,綠川東站  -  嶺東科技大學,15,健行國小,120.67332,24.15926333,去程,Jianxing El. School
70A,綠川東站  -  嶺東科技大學,16,健行民權路口,120.670661,24.159245,去程,Jianxing Minquan Intersection
70A,綠川東站  -  嶺東科技大學,17,植物園(健行路),120.6676883,24.15924833,去程,Botanical Garden(Jianxing Rd.)
70A,綠川東站  -  嶺東科技大學,18,忠明高中,120.6641033,24.15799833,去程,Chungming H.S.
70A,綠川東站  -  嶺東科技大學,19,科學博物館(臺灣大道),120.66207,24.155876,去程,Science Museum
70A,綠川東站  -  嶺東科技大學,20,忠明國小,120.65868,24.15791,去程,Chungming Elementary School
70A,綠川東站  -  嶺東科技大學,21,永豐棧酒店,120.6556567,24.158585,去程,TEMPUS Hotel
70A,綠川東站  -  嶺東科技大學,22,東興停車場,120.6544633,24.15668167,去程,Dongxing Parking Lot
70A,綠川東站  -  嶺東科技大學,23,東興國小,120.6531383,24.15472667,去程,Tung Hsing El. School
70A,綠川東站  -  嶺東科技大學,24,東興公益路口,120.6531883,24.151665,去程,Dongxing-Gongyi Intersection
70A,綠川東站  -  嶺東科技大學,25,東興大墩十二街口,120.6528467,24.14954833,去程,Dongxing-Dadun 12th Intersection
70A,綠川東站  -  嶺東科技大學,26,萬壽棒球場(東興路),120.6530733,24.14526,去程,Wanshou Baseball Stadium(Dongxing Rd.)
70A,綠川東站  -  嶺東科技大學,27,東興大墩五街口,120.6531583,24.14218167,去程,Dongxing-Dadun 5th Intersection
70A,綠川東站  -  嶺東科技大學,28,東興大墩二街口,120.652855,24.13886833,去程,Dongxing-Dadun 2nd Intersection
70A,綠川東站  -  嶺東科技大學,29,東興南屯路口,120.6531683,24.13626667,去程,Dongxing-Nantun Intersection
70A,綠川東站  -  嶺東科技大學,30,永春東大墩南路口,120.6506,24.13485833,去程,YongChun E.-Dadun S. Rd. Intersection
70A,綠川東站  -  嶺東科技大學,31,永春國小,120.6474733,24.13476333,去程,Yong-Chun El. School
70A,綠川東站  -  嶺東科技大學,32,第四分局,120.643483,24.134782,去程,4th Precinct Taichung Police Bureau
70A,綠川東站  -  嶺東科技大學,33,萬和國中,120.6407933,24.13492833,去程,Wanhe J.H.S.
70A,綠川東站  -  嶺東科技大學,34,黎明永春東路口,120.63656,24.135335,去程,Liming-Yongchun E. Intersection
70A,綠川東站  -  嶺東科技大學,35,黎明文心南五路口,120.6356083,24.132885,去程,Liming-Wenxin S. 5th Intersection
70A,綠川東站  -  嶺東科技大學,36,下豐樂里,120.6347233,24.13062333,去程,Xia Fengle Village
70A,綠川東站  -  嶺東科技大學,37,鎮平里,120.63364,24.12868,去程,Zhenping Village
70A,綠川東站  -  嶺東科技大學,38,鎮平環中路口,120.63149,24.12513,去程,Zhenping-Huanzhong Rd. Intersection
70A,綠川東站  -  嶺東科技大學,39,鎮平國小,120.62899,24.12115333,去程,Zhangping El. School
70A,綠川東站  -  嶺東科技大學,40,中和(黎明路),120.627785,24.11836833,去程,Zhonghe(Liming Rd.)
70A,綠川東站  -  嶺東科技大學,41,昌興新村,120.626735,24.11592167,去程,Changxing Community
70A,綠川東站  -  嶺東科技大學,42,中和新村,120.626353,24.1146773,去程,Zhonghe Community
70A,綠川東站  -  嶺東科技大學,43,烏日啤酒廠,120.6258702,24.11191088,去程,Wuri Brewery
70A,綠川東站  -  嶺東科技大學,44,啤酒廠美食街,120.625678,24.110463,去程,Wurih Brewery Food St.
70A,綠川東站  -  嶺東科技大學,45,高鐵臺中站,120.615897,24.111169,去程,HSR Taichung Station
70A,綠川東站  -  嶺東科技大學,46,高鐵學田路口,120.6083679,24.1137085,去程,Gaotie-Xuetian Intersection
70A,綠川東站  -  嶺東科技大學,47,幸記公司,120.608017,24.118063,去程,Lucky Company
70A,綠川東站  -  嶺東科技大學,48,學田診所,120.607773,24.120632,去程,Xuetian Clinic
70A,綠川東站  -  嶺東科技大學,49,學田活動中心,120.607298,24.122215,去程,Xuetian Actirity Center
70A,綠川東站  -  嶺東科技大學,50,烏日學田里,120.606892,24.124545,去程,Wuri Xuetian Village
70A,綠川東站  -  嶺東科技大學,51,成功嶺3號門,120.607482,24.12644,去程,Chenggongling 3th Gate
70A,綠川東站  -  嶺東科技大學,52,同安南北巷口,120.609078,24.12914,去程,Tongan-Nanbei  Intersection
