路線,路線名稱,站序,中文站點名稱,人數
305,大甲-鹿寮-臺中火車站,58,秋紅谷,0
305,大甲-鹿寮-臺中火車站,59,新光/遠百,0
305,大甲-鹿寮-臺中火車站,60,市政府,0
305,大甲-鹿寮-臺中火車站,61,頂何厝,0
305,大甲-鹿寮-臺中火車站,62,忠明國小,0
305,大甲-鹿寮-臺中火車站,63,科博館,0
305,大甲-鹿寮-臺中火車站,64,中正國小,0
305,大甲-鹿寮-臺中火車站,65,茄苳腳,0
305,大甲-鹿寮-臺中火車站,66,臺灣大道原子街口,0
305,大甲-鹿寮-臺中火車站,67,臺灣大道中華路口,0
305,大甲-鹿寮-臺中火車站,68,仁愛醫院,0
305,大甲-鹿寮-臺中火車站,69,第二市場(臺灣大道),0
305,大甲-鹿寮-臺中火車站,70,彰化銀行(臺灣大道),0
305,大甲-鹿寮-臺中火車站,71,第一廣場,0
305,大甲-鹿寮-臺中火車站,72,臺中火車站,0
305,大甲-鹿寮-臺中火車站,1,臺中火車站,0
305,大甲-鹿寮-臺中火車站,2,第一廣場,0
305,大甲-鹿寮-臺中火車站,3,彰化銀行(臺灣大道),0
305,大甲-鹿寮-臺中火車站,4,第二市場(臺灣大道),0
305,大甲-鹿寮-臺中火車站,5,仁愛醫院,0
305,大甲-鹿寮-臺中火車站,6,臺灣大道中華路口,0
305,大甲-鹿寮-臺中火車站,7,臺灣大道原子街口,0
305,大甲-鹿寮-臺中火車站,8,茄苳腳,0
305,大甲-鹿寮-臺中火車站,9,中正國小,0
305,大甲-鹿寮-臺中火車站,10,科博館,0
305,大甲-鹿寮-臺中火車站,11,忠明國小,0
305,大甲-鹿寮-臺中火車站,12,頂何厝,0
305,大甲-鹿寮-臺中火車站,13,市政府,0
305,大甲-鹿寮-臺中火車站,14,新光/遠百,0
305,大甲-鹿寮-臺中火車站,15,秋紅谷,0
305,大甲-鹿寮-臺中火車站,16,福安,0
305,大甲-鹿寮-臺中火車站,17,中港新城,0
305,大甲-鹿寮-臺中火車站,18,澄清醫院,0
305,大甲-鹿寮-臺中火車站,19,玉門路,0
305,大甲-鹿寮-臺中火車站,20,榮總/東海大學,0
305,大甲-鹿寮-臺中火車站,21,東海別墅,0
305,大甲-鹿寮-臺中火車站,22,坪頂,0
305,大甲-鹿寮-臺中火車站,23,正英路,0
305,大甲-鹿寮-臺中火車站,24,弘光科技大學,0
305,大甲-鹿寮-臺中火車站,25,晉江寮,0
305,大甲-鹿寮-臺中火車站,26,靜宜大學,0
305,大甲-鹿寮-臺中火車站,27,臺灣大道北勢路口,0
305,大甲-鹿寮-臺中火車站,28,紅竹巷,0
305,大甲-鹿寮-臺中火車站,29,中山臺灣大道口,0
305,大甲-鹿寮-臺中火車站,30,中山鎮政路口,0
305,大甲-鹿寮-臺中火車站,31,沙鹿高工(中山路),0
305,大甲-鹿寮-臺中火車站,32,洛泉里,0
305,大甲-鹿寮-臺中火車站,33,巨業沙鹿站,0
305,大甲-鹿寮-臺中火車站,34,第一銀行(沙鹿分行),0
305,大甲-鹿寮-臺中火車站,35,童綜合醫院(沙鹿院區),0
305,大甲-鹿寮-臺中火車站,36,文化莊,0
305,大甲-鹿寮-臺中火車站,37,家扶中心,0
305,大甲-鹿寮-臺中火車站,38,鹿寮成衣商圈,0
305,大甲-鹿寮-臺中火車站,39,鹿寮,0
305,大甲-鹿寮-臺中火車站,40,中山長春路口,0
305,大甲-鹿寮-臺中火車站,41,中峰,0
305,大甲-鹿寮-臺中火車站,42,勞工育樂中心,0
305,大甲-鹿寮-臺中火車站,43,鹿峰里,0
305,大甲-鹿寮-臺中火車站,44,中山星河路口,0
305,大甲-鹿寮-臺中火車站,45,清水火車站(中山路),0
305,大甲-鹿寮-臺中火車站,46,清水高中(中山路),0
305,大甲-鹿寮-臺中火車站,47,華南銀行(清水分行),0
305,大甲-鹿寮-臺中火車站,48,清水,0
305,大甲-鹿寮-臺中火車站,49,中山董公街口,0
305,大甲-鹿寮-臺中火車站,50,中山高美路口,0
305,大甲-鹿寮-臺中火車站,51,下湳加油站,0
305,大甲-鹿寮-臺中火車站,52,朝興宮,0
305,大甲-鹿寮-臺中火車站,53,下湳子,0
305,大甲-鹿寮-臺中火車站,54,三田國小,0
305,大甲-鹿寮-臺中火車站,55,福元批發,0
305,大甲-鹿寮-臺中火車站,56,頂湳子,0
305,大甲-鹿寮-臺中火車站,57,菁埔庄,0
305,大甲-鹿寮-臺中火車站,58,中牛埔,0
305,大甲-鹿寮-臺中火車站,59,劉厝,0
305,大甲-鹿寮-臺中火車站,60,甲南(中山路),0
305,大甲-鹿寮-臺中火車站,61,大甲溪橋,0
305,大甲-鹿寮-臺中火車站,62,水汴頭,0
305,大甲-鹿寮-臺中火車站,63,武陵里,0
305,大甲-鹿寮-臺中火車站,64,番子寮,0
305,大甲-鹿寮-臺中火車站,65,外水尾,0
305,大甲-鹿寮-臺中火車站,66,水尾橋,0
305,大甲-鹿寮-臺中火車站,67,大甲高中(中山路),0
305,大甲-鹿寮-臺中火車站,68,南陽里(中山路),0
305,大甲-鹿寮-臺中火車站,69,大甲,0
305,大甲-鹿寮-臺中火車站,70,大甲火車站,0
305,大甲-鹿寮-臺中火車站,71,大甲郵局,0
305,大甲-鹿寮-臺中火車站,72,巨業大甲停車場,0
305E,大甲-鹿寮-臺中火車站,1,巨業大甲停車場,0
305E,大甲-鹿寮-臺中火車站,2,大甲郵局,0
305E,大甲-鹿寮-臺中火車站,3,大甲火車站,0
305E,大甲-鹿寮-臺中火車站,4,大甲,0
305E,大甲-鹿寮-臺中火車站,5,南陽里,0
305E,大甲-鹿寮-臺中火車站,6,大甲高中(中山路),0
305E,大甲-鹿寮-臺中火車站,7,水尾橋,0
305E,大甲-鹿寮-臺中火車站,8,外水尾,0
305E,大甲-鹿寮-臺中火車站,9,番子寮,0
305E,大甲-鹿寮-臺中火車站,10,武陵里,0
305E,大甲-鹿寮-臺中火車站,11,水汴頭,0
305E,大甲-鹿寮-臺中火車站,12,大甲溪橋,0
305E,大甲-鹿寮-臺中火車站,13,甲南(中山路),0
305E,大甲-鹿寮-臺中火車站,14,劉厝,0
305E,大甲-鹿寮-臺中火車站,15,中牛埔,0
305E,大甲-鹿寮-臺中火車站,16,菁埔庄,0
305E,大甲-鹿寮-臺中火車站,17,頂湳子,0
305E,大甲-鹿寮-臺中火車站,18,福元批發,0
305E,大甲-鹿寮-臺中火車站,19,三田國小,0
305E,大甲-鹿寮-臺中火車站,20,下湳子,0
305E,大甲-鹿寮-臺中火車站,21,朝興宮,0
305E,大甲-鹿寮-臺中火車站,22,下湳加油站,0
305E,大甲-鹿寮-臺中火車站,23,中山高美路口,0
305E,大甲-鹿寮-臺中火車站,24,中山董公街口,0
305E,大甲-鹿寮-臺中火車站,25,清水,0
305E,大甲-鹿寮-臺中火車站,26,華南銀行(清水分行),0
305E,大甲-鹿寮-臺中火車站,27,清水高中(中山路),0
305E,大甲-鹿寮-臺中火車站,28,清水火車站(中山路),0
305E,大甲-鹿寮-臺中火車站,29,中山星河路口,0
305E,大甲-鹿寮-臺中火車站,30,鹿峰里,0
305E,大甲-鹿寮-臺中火車站,31,勞工育樂中心,0
305E,大甲-鹿寮-臺中火車站,32,中峰,0
305E,大甲-鹿寮-臺中火車站,33,中山長春路口,0
305E,大甲-鹿寮-臺中火車站,34,鹿寮,0
305E,大甲-鹿寮-臺中火車站,35,鹿寮成衣商圈,0
305E,大甲-鹿寮-臺中火車站,36,家扶中心,0
305E,大甲-鹿寮-臺中火車站,37,文化莊,0
305E,大甲-鹿寮-臺中火車站,38,童綜合醫院(沙鹿院區),0
305E,大甲-鹿寮-臺中火車站,39,第一銀行(沙鹿分行),0
305E,大甲-鹿寮-臺中火車站,40,巨業沙鹿站,0
305E,大甲-鹿寮-臺中火車站,41,居仁里,0
305E,大甲-鹿寮-臺中火車站,42,沙鹿高工(臺灣大道),0
305E,大甲-鹿寮-臺中火車站,43,竹林國小,0
305E,大甲-鹿寮-臺中火車站,44,竹林里,0
305E,大甲-鹿寮-臺中火車站,45,紅竹巷,0
305E,大甲-鹿寮-臺中火車站,46,臺灣大道北勢路口,0
305E,大甲-鹿寮-臺中火車站,47,靜宜大學,0
305E,大甲-鹿寮-臺中火車站,48,晉江寮,0
305E,大甲-鹿寮-臺中火車站,49,弘光科技大學,0
305E,大甲-鹿寮-臺中火車站,50,正英路,0
305E,大甲-鹿寮-臺中火車站,51,坪頂,0
305E,大甲-鹿寮-臺中火車站,52,東海別墅,0
305E,大甲-鹿寮-臺中火車站,53,榮總/東海大學,0
305E,大甲-鹿寮-臺中火車站,54,玉門路,0
305E,大甲-鹿寮-臺中火車站,55,澄清醫院,0
305E,大甲-鹿寮-臺中火車站,56,中港新城,0
305E,大甲-鹿寮-臺中火車站,57,福安,0
305E,大甲-鹿寮-臺中火車站,58,秋紅谷,0
305E,大甲-鹿寮-臺中火車站,59,新光/遠百,0
305E,大甲-鹿寮-臺中火車站,60,市政府,0
305E,大甲-鹿寮-臺中火車站,61,頂何厝,0
305E,大甲-鹿寮-臺中火車站,62,忠明國小,0
305E,大甲-鹿寮-臺中火車站,63,科博館,0
305E,大甲-鹿寮-臺中火車站,64,中正國小,0
305E,大甲-鹿寮-臺中火車站,65,茄苳腳,0
305E,大甲-鹿寮-臺中火車站,66,臺灣大道原子街口,0
305E,大甲-鹿寮-臺中火車站,67,臺灣大道中華路口,0
305E,大甲-鹿寮-臺中火車站,68,仁愛醫院,0
305E,大甲-鹿寮-臺中火車站,69,第二市場(臺灣大道),0
305E,大甲-鹿寮-臺中火車站,70,彰化銀行(臺灣大道),0
305E,大甲-鹿寮-臺中火車站,71,第一廣場,0
305E,大甲-鹿寮-臺中火車站,72,臺中火車站,0
305W,臺中火車站-鹿寮-大甲,1,臺中火車站,0
305W,臺中火車站-鹿寮-大甲,2,第一廣場,0
305W,臺中火車站-鹿寮-大甲,3,彰化銀行(臺灣大道),0
305W,臺中火車站-鹿寮-大甲,4,第二市場(臺灣大道),0
305W,臺中火車站-鹿寮-大甲,5,仁愛醫院,0
305W,臺中火車站-鹿寮-大甲,6,臺灣大道中華路口,0
305W,臺中火車站-鹿寮-大甲,7,臺灣大道原子街口,0
305W,臺中火車站-鹿寮-大甲,8,茄苳腳,0
305W,臺中火車站-鹿寮-大甲,9,中正國小,0
305W,臺中火車站-鹿寮-大甲,10,科博館,0
305W,臺中火車站-鹿寮-大甲,11,忠明國小,0
305W,臺中火車站-鹿寮-大甲,12,頂何厝,0
305W,臺中火車站-鹿寮-大甲,13,市政府,0
305W,臺中火車站-鹿寮-大甲,14,新光/遠百,0
305W,臺中火車站-鹿寮-大甲,15,秋紅谷,0
305W,臺中火車站-鹿寮-大甲,16,福安,0
305W,臺中火車站-鹿寮-大甲,17,中港新城,0
305W,臺中火車站-鹿寮-大甲,18,澄清醫院,0
305W,臺中火車站-鹿寮-大甲,19,玉門路,0
305W,臺中火車站-鹿寮-大甲,20,榮總/東海大學,0
305W,臺中火車站-鹿寮-大甲,21,東海別墅,0
305W,臺中火車站-鹿寮-大甲,22,坪頂,0
305W,臺中火車站-鹿寮-大甲,23,正英路,0
305W,臺中火車站-鹿寮-大甲,24,弘光科技大學,0
305W,臺中火車站-鹿寮-大甲,25,晉江寮,0
305W,臺中火車站-鹿寮-大甲,26,靜宜大學,0
305W,臺中火車站-鹿寮-大甲,27,臺灣大道北勢路口,0
305W,臺中火車站-鹿寮-大甲,28,紅竹巷,0
305W,臺中火車站-鹿寮-大甲,29,中山臺灣大道口,0
305W,臺中火車站-鹿寮-大甲,30,中山鎮政路口,0
305W,臺中火車站-鹿寮-大甲,31,沙鹿高工(中山路),0
305W,臺中火車站-鹿寮-大甲,32,洛泉里,0
305W,臺中火車站-鹿寮-大甲,33,巨業沙鹿站,0
305W,臺中火車站-鹿寮-大甲,34,第一銀行(沙鹿分行),0
305W,臺中火車站-鹿寮-大甲,35,童綜合醫院(沙鹿院區),0
305W,臺中火車站-鹿寮-大甲,36,文化莊,0
305W,臺中火車站-鹿寮-大甲,37,家扶中心,0
305W,臺中火車站-鹿寮-大甲,38,鹿寮成衣商圈,0
305W,臺中火車站-鹿寮-大甲,39,鹿寮,0
305W,臺中火車站-鹿寮-大甲,40,中山長春路口,0
305W,臺中火車站-鹿寮-大甲,41,中峰,0
305W,臺中火車站-鹿寮-大甲,42,勞工育樂中心,0
305W,臺中火車站-鹿寮-大甲,43,鹿峰里,0
305W,臺中火車站-鹿寮-大甲,44,中山星河路口,0
305W,臺中火車站-鹿寮-大甲,45,清水火車站(中山路),0
305W,臺中火車站-鹿寮-大甲,46,清水高中(中山路),0
305W,臺中火車站-鹿寮-大甲,47,華南銀行(清水分行),0
305W,臺中火車站-鹿寮-大甲,48,清水,0
305W,臺中火車站-鹿寮-大甲,49,中山董公街口,0
305W,臺中火車站-鹿寮-大甲,50,中山高美路口,0
305W,臺中火車站-鹿寮-大甲,51,下湳加油站,0
305W,臺中火車站-鹿寮-大甲,52,朝興宮,0
305W,臺中火車站-鹿寮-大甲,53,下湳子,0
305W,臺中火車站-鹿寮-大甲,54,三田國小,0
305W,臺中火車站-鹿寮-大甲,55,福元批發,0
305W,臺中火車站-鹿寮-大甲,56,頂湳子,0
305W,臺中火車站-鹿寮-大甲,57,菁埔庄,0
305W,臺中火車站-鹿寮-大甲,58,中牛埔,0
305W,臺中火車站-鹿寮-大甲,59,劉厝,0
305W,臺中火車站-鹿寮-大甲,60,甲南(中山路),0
305W,臺中火車站-鹿寮-大甲,61,大甲溪橋,0
305W,臺中火車站-鹿寮-大甲,62,水汴頭,0
305W,臺中火車站-鹿寮-大甲,63,武陵里,0
305W,臺中火車站-鹿寮-大甲,64,番子寮,0
305W,臺中火車站-鹿寮-大甲,65,外水尾,0
305W,臺中火車站-鹿寮-大甲,66,水尾橋,0
305W,臺中火車站-鹿寮-大甲,67,大甲高中(中山路),0
305W,臺中火車站-鹿寮-大甲,68,南陽里(中山路),0
305W,臺中火車站-鹿寮-大甲,69,大甲,0
305W,臺中火車站-鹿寮-大甲,70,大甲火車站,0
305W,臺中火車站-鹿寮-大甲,71,大甲郵局,0
305W,臺中火車站-鹿寮-大甲,72,巨業大甲停車場,0
305區,巨業沙鹿站-大甲,1,巨業沙鹿站,0
305區,巨業沙鹿站-大甲,2,第一銀行(沙鹿分行),0
305區,巨業沙鹿站-大甲,3,童綜合醫院(沙鹿院區),0
305區,巨業沙鹿站-大甲,4,文化莊,0
305區,巨業沙鹿站-大甲,5,家扶中心,0
305區,巨業沙鹿站-大甲,6,鹿寮成衣商圈,0
305區,巨業沙鹿站-大甲,7,鹿寮,0
305區,巨業沙鹿站-大甲,8,中山長春路口,0
305區,巨業沙鹿站-大甲,9,中峰,0
305區,巨業沙鹿站-大甲,10,勞工育樂中心,0
305區,巨業沙鹿站-大甲,11,鹿峰里,0
305區,巨業沙鹿站-大甲,12,中山星河路口,0
305區,巨業沙鹿站-大甲,13,清水火車站(中山路),0
305區,巨業沙鹿站-大甲,14,清水高中(中山路),0
305區,巨業沙鹿站-大甲,15,華南銀行(清水分行),0
305區,巨業沙鹿站-大甲,16,清水,0
305區,巨業沙鹿站-大甲,17,中山董公街口,0
305區,巨業沙鹿站-大甲,18,中山高美路口,0
305區,巨業沙鹿站-大甲,19,下湳加油站,0
305區,巨業沙鹿站-大甲,20,朝興宮,0
305區,巨業沙鹿站-大甲,21,下湳子,0
305區,巨業沙鹿站-大甲,22,三田國小,0
305區,巨業沙鹿站-大甲,23,福元批發,0
305區,巨業沙鹿站-大甲,24,頂湳子,0
305區,巨業沙鹿站-大甲,25,菁埔庄,0
305區,巨業沙鹿站-大甲,26,中牛埔,0
305區,巨業沙鹿站-大甲,27,劉厝,0
305區,巨業沙鹿站-大甲,28,甲南(中山路),0
305區,巨業沙鹿站-大甲,29,大甲溪橋,0
305區,巨業沙鹿站-大甲,30,水汴頭,0
305區,巨業沙鹿站-大甲,31,武陵里,0
305區,巨業沙鹿站-大甲,32,番子寮,0
305區,巨業沙鹿站-大甲,33,外水尾,0
305區,巨業沙鹿站-大甲,34,水尾橋,0
305區,巨業沙鹿站-大甲,35,大甲高中(中山路),0
305區,巨業沙鹿站-大甲,36,南陽里(中山路),0
305區,巨業沙鹿站-大甲,37,大甲,0
305區,巨業沙鹿站-大甲,38,大甲火車站,0
305區,巨業沙鹿站-大甲,39,大甲郵局,0
305區,巨業沙鹿站-大甲,40,巨業大甲停車場,0
306,清水-梧棲-臺中火車站,1,清水,0
306,清水-梧棲-臺中火車站,2,分局前,0
306,清水-梧棲-臺中火車站,3,鰲峰西社路口,0
306,清水-梧棲-臺中火車站,4,社口,0
306,清水-梧棲-臺中火車站,5,銀聯二村,0
306,清水-梧棲-臺中火車站,6,清水國中,0
306,清水-梧棲-臺中火車站,7,南社里,0
306,清水-梧棲-臺中火車站,8,牛埔,0
306,清水-梧棲-臺中火車站,9,西牛埔,0
306,清水-梧棲-臺中火車站,10,東糠榔,0
306,清水-梧棲-臺中火車站,11,糠榔,0
306,清水-梧棲-臺中火車站,12,竹圍(港埠路),0
306,清水-梧棲-臺中火車站,13,臺中港郵局,0
306,清水-梧棲-臺中火車站,14,臺銀中港分行,0
306,清水-梧棲-臺中火車站,15,國都飯店,0
306,清水-梧棲-臺中火車站,16,頂寮里,0
306,清水-梧棲-臺中火車站,17,下寮里,0
306,清水-梧棲-臺中火車站,18,下寮社區,0
306,清水-梧棲-臺中火車站,19,梧棲(朝元宮),0
306,清水-梧棲-臺中火車站,20,安仁里,0
306,清水-梧棲-臺中火車站,21,梧棲國小,0
306,清水-梧棲-臺中火車站,22,臺灣大道港埠路口,0
306,清水-梧棲-臺中火車站,23,大庄(浩天宮),0
306,清水-梧棲-臺中火車站,24,邱厝庄,0
306,清水-梧棲-臺中火車站,25,童綜合醫院(梧棲院區),0
306,清水-梧棲-臺中火車站,26,體育館前,0
306,清水-梧棲-臺中火車站,27,東大庄,0
306,清水-梧棲-臺中火車站,28,三條圳,0
306,清水-梧棲-臺中火車站,29,中港國小,0
306,清水-梧棲-臺中火車站,30,第一銀行(沙鹿分行),0
306,清水-梧棲-臺中火車站,31,巨業沙鹿站,0
306,清水-梧棲-臺中火車站,32,洛泉里,0
306,清水-梧棲-臺中火車站,33,沙鹿高工(中山路),0
306,清水-梧棲-臺中火車站,34,中山鎮政路口,0
306,清水-梧棲-臺中火車站,35,中山臺灣大道口,0
306,清水-梧棲-臺中火車站,36,竹林里,0
306,清水-梧棲-臺中火車站,37,紅竹巷,0
306,清水-梧棲-臺中火車站,38,臺灣大道北勢路口,0
306,清水-梧棲-臺中火車站,39,靜宜大學,0
306,清水-梧棲-臺中火車站,40,晉江寮,0
306,清水-梧棲-臺中火車站,41,弘光科技大學,0
